regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,j2,1.4869844851139467,0.6905426786097915,0.05180306519562221,0.002417972216499234,0.02410492132014116
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,selected_order,1.4869844851139467,0.6905426786097915,0.05180306519562221,0.002417972216499234,0.02410492132014116
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,independent,1.704632279072889,0.7349439510669099,0.24612709954101059,0.05965850133922981,3.952245875505179e-17
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,arithmetic,1.482128513426469,0.6887660854660088,0.03691419854584616,0.001215867357822266,0.02462195457805332
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,geometric,1.4821237171392876,0.6887716043410073,0.036898877483019496,0.001213449674397837,0.024625307460443193
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,weighted_geometric,1.4821237171392876,0.6887716043410073,0.036898877483019496,0.001213449674397837,0.024625307460443193
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,hard_core,1.4945811605237704,0.6914699099872544,0.06139110292015341,0.00427058302556367,1.3682712107692388e-14
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,soft_core_0.1,1.4823318979752764,0.6888321097359789,0.03759757499668441,0.0012650022178213392,0.023112500026116777
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,soft_core_1,1.4842095960667914,0.6893465840280035,0.043087899698989046,0.0017299434983923064,0.015702234733233476
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,soft_core_10,1.490709631593743,0.6907614275851437,0.05599977723943344,0.003329286678533404,0.004244762231040087
uniform_low_noise,5,2200,12,3,2.0,0.07344414462497904,j2_a_then_b,0.5,0.5,0.03,adaptive_soft,1.4821844477616937,0.6887892332057177,0.03710389571335004,0.0012284862528144627,0.024141291994123903
