regime,seed,gamma,method,factorization_tv,joint_nll,joint_brier,tv_to_truth,marginal_distortion,reconciliation_distortion,tax_vs_best_order,tax_vs_selected_order,soft_weight,soft_lambda,pool_weight,selected_order_name,selected_policy
corrupted_marginals,24,2.0,adaptive_soft,0.1541135355222193,1.4943628234874484,0.700130088509473,0.08280253501179631,0.05454310998032384,0.006574238370160534,-0.01193371395288878,-0.017409826108581106,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,24,2.0,selective_core,0.1541135355222193,1.4941783544213558,0.7000651560432775,0.08238538537060085,0.0549610687289181,0.006603913352948744,-0.012118183018981377,-0.017594295174673702,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,25,2.0,j1,0.16176104699448407,1.5979791849853169,0.7289503435291588,0.11430701205585336,0.06061883293821326,0.01112400576896071,0.008253094621578638,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,j2,0.16176104699448407,1.5897260903637382,0.7222817035772013,0.10523607197990766,0.06401390692562552,0.01112400576896071,0.0,-0.008253094621578638,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,selected_order,0.16176104699448407,1.5979791849853169,0.7289503435291588,0.11430701205585336,0.06061883293821326,0.01112400576896071,0.008253094621578638,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,independent,0.16176104699448407,1.8892355039842241,0.7883633137095717,0.30766328269987897,3.952860174599726e-17,0.08032143741511177,0.2995094136204859,0.29125631899890725,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,arithmetic,0.16176104699448407,1.5709848534249136,0.716595215790645,0.07915312656960692,0.06231636993191937,0.005672481292347795,-0.01874123693882468,-0.026994331560403317,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,geometric,0.16176104699448407,1.5708330612362051,0.7165893260681663,0.07983897018738659,0.062141043346253894,0.0056808151867588814,-0.0188930291275331,-0.02714612374911174,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,weighted_geometric,0.16176104699448407,1.5708330612362051,0.7165893260681663,0.07983897018738659,0.062141043346253894,0.0056808151867588814,-0.0188930291275331,-0.02714612374911174,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,hard_core,0.16176104699448407,1.6804814979801015,0.7417383081923299,0.16948359256032722,8.739187075845422e-14,0.02109572611194936,0.09075540761636325,0.08250231299478461,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,adaptive_soft,0.16176104699448407,1.571145046309404,0.7166950454199648,0.08036533613939015,0.061795377680260756,0.00568192784607969,-0.01858104405433414,-0.026834138675912778,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,25,2.0,selective_core,0.16176104699448407,1.5709848534249136,0.716595215790645,0.07915312656960692,0.06231636993191937,0.005672481292347795,-0.01874123693882468,-0.026994331560403317,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,26,2.0,j1,0.14675931117730087,1.3764336320861368,0.6504070166662291,0.09789249620830015,0.05660670993607765,0.009955920968828483,0.0,-0.008914795297734424,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,j2,0.14675931117730087,1.3853484273838712,0.6524653720612746,0.10345840428336044,0.05396163459118576,0.009955920968828483,0.008914795297734424,0.0,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,selected_order,0.14675931117730087,1.3853484273838712,0.6524653720612746,0.10345840428336044,0.05396163459118576,0.009955920968828483,0.008914795297734424,0.0,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,independent,0.14675931117730087,1.6168789364205807,0.7082047950294935,0.2583763445699683,4.126111616004763e-17,0.06447681613581585,0.2404453043344439,0.23153050903670946,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,arithmetic,0.14675931117730087,1.3594158836143755,0.6431003488557535,0.07345922085006983,0.05528417226363168,0.005089454040162213,-0.017017748471761296,-0.02593254376949572,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,geometric,0.14675931117730087,1.360236385122919,0.6436322152695382,0.07426293080967258,0.055034933000152976,0.0051014062423464165,-0.016197246963217893,-0.025112042260952316,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,weighted_geometric,0.14675931117730087,1.360236385122919,0.6436322152695382,0.07426293080967258,0.055034933000152976,0.0051014062423464165,-0.016197246963217893,-0.025112042260952316,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,hard_core,0.14675931117730087,1.4614552442103075,0.670442424408763,0.15282350707830508,6.888539772506672e-14,0.01828038246480111,0.0850216121241707,0.07610681682643627,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,adaptive_soft,0.14675931117730087,1.360567576926026,0.643760593386417,0.07475099195588439,0.05470990905831087,0.005102576236654537,-0.01586605516011086,-0.024780850457845283,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,26,2.0,selective_core,0.14675931117730087,1.3594158836143755,0.6431003488557535,0.07345922085006983,0.05528417226363168,0.005089454040162213,-0.017017748471761296,-0.02593254376949572,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,j1,0.14408426800746182,1.3914152899609957,0.656795270630776,0.09304999614282418,0.057890973672698465,0.009824638784272728,0.0,-0.0036983913471102525,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,j2,0.14408426800746182,1.395113681308106,0.656031490975529,0.10681628327141712,0.04931830907131682,0.009824638784272728,0.0036983913471102525,0.0,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,selected_order,0.14408426800746182,1.395113681308106,0.656031490975529,0.10681628327141712,0.04931830907131682,0.009824638784272728,0.0036983913471102525,0.0,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,independent,0.14408426800746182,1.6243160325587487,0.6996812918426762,0.2524913134731285,4.4260090943426576e-17,0.0624190974477542,0.23290074259775295,0.2292023512506427,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,arithmetic,0.14408426800746182,1.3743982143491427,0.6484471920886818,0.07342881339491845,0.053604641372007614,0.005022770611968309,-0.01701707561185306,-0.020715466958963313,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,geometric,0.14408426800746182,1.3728543182710387,0.6483171132791147,0.07407140161160616,0.05325117610551238,0.005033473576795817,-0.018560971689957073,-0.022259363037067326,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,weighted_geometric,0.14408426800746182,1.3728543182710387,0.6483171132791147,0.07407140161160616,0.05325117610551238,0.005033473576795817,-0.018560971689957073,-0.022259363037067326,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,hard_core,0.14408426800746182,1.4444893495793492,0.6664592403132857,0.1516457393237959,8.367995258531231e-14,0.017471629643187037,0.05307405961835343,0.04937566827124318,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,adaptive_soft,0.14408426800746182,1.3730822532283415,0.6483972372615661,0.07457545200319843,0.05292023676006349,0.005034648862378009,-0.018333036732654184,-0.022031428079764437,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,27,2.0,selective_core,0.14408426800746182,1.3743982143491427,0.6484471920886818,0.07342881339491845,0.053604641372007614,0.005022770611968309,-0.01701707561185306,-0.020715466958963313,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,28,2.0,j1,0.1544083687773907,1.522097209799179,0.7002597611124347,0.10029834417011145,0.05933428835429053,0.010579614269443824,0.014107719169955013,0.0,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,j2,0.1544083687773907,1.507989490629224,0.6957473496869875,0.11216609217646199,0.05191930000277967,0.010579614269443824,0.0,-0.014107719169955013,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,selected_order,0.1544083687773907,1.522097209799179,0.7002597611124347,0.10029834417011145,0.05933428835429053,0.010579614269443824,0.014107719169955013,0.0,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,independent,0.1544083687773907,1.683968448618904,0.7389021489120593,0.2316171037084709,4.594682110909548e-17,0.0454803954562582,0.17597895798968,0.16187123881972498,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,arithmetic,0.1544083687773907,1.4931113093143658,0.6895962777561129,0.07849016352893239,0.05562679417853507,0.005399960467503167,-0.014878181314858185,-0.0289859004848132,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,geometric,0.1544083687773907,1.4931426054361174,0.6897371152577998,0.07925837993182219,0.05525463635938043,0.005409264690115634,-0.014846885193106507,-0.02895460436306152,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,weighted_geometric,0.1544083687773907,1.5021643756378973,0.6929659733278211,0.08223766084505245,0.057241142594109305,0.006716940715269899,-0.005825114991326652,-0.019932834161281665,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,hard_core,0.1544083687773907,1.5785868037490476,0.7139392279897986,0.15903228990885845,7.639889685240233e-14,0.015310011661872293,0.07059731311982365,0.05648959394986863,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,adaptive_soft,0.1544083687773907,1.5023143164239148,0.6930016479115557,0.08262042030370569,0.056830048811620106,0.006683185260731116,-0.005675174205309164,-0.019782893375264177,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,28,2.0,selective_core,0.1544083687773907,1.5021643756378973,0.6929659733278211,0.08223766084505245,0.057241142594109305,0.006716940715269899,-0.005825114991326652,-0.019932834161281665,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,29,2.0,j1,0.14618335561624918,1.4283001252201637,0.6640271368110923,0.09424320760313401,0.05105174003620669,0.009607092550173921,0.011156437153600374,0.0,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,j2,0.14618335561624918,1.4171436880665633,0.6596810706542355,0.1000012450434426,0.045868691006154684,0.009607092550173921,0.0,-0.011156437153600374,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,selected_order,0.14618335561624918,1.4283001252201637,0.6640271368110923,0.09424320760313401,0.05105174003620669,0.009607092550173921,0.011156437153600374,0.0,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,independent,0.14618335561624918,1.5062064535637123,0.6881527618673299,0.16449065252824244,4.322836034444111e-17,0.01882471649206069,0.08906276549714898,0.0779063283435486,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,arithmetic,0.14618335561624918,1.4021948655802232,0.654147611504092,0.07262253674009506,0.04846021552118066,0.004897435185692984,-0.014948822486340108,-0.02610525963994048,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,geometric,0.14618335561624918,1.4028849796216265,0.6543282387604178,0.07285175410007962,0.04824863986490994,0.0049054651723782,-0.014258708444936818,-0.025415145598537192,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,weighted_geometric,0.14618335561624918,1.4028849796216265,0.6543282387604178,0.07285175410007962,0.04824863986490994,0.0049054651723782,-0.014258708444936818,-0.025415145598537192,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,hard_core,0.14618335561624918,1.4707790862432841,0.6785446923970475,0.14358432129278278,4.677147492411103e-14,0.010720072516447566,0.053635398176720805,0.04247896102312043,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,adaptive_soft,0.14618335561624918,1.403297505362355,0.6544868024330173,0.07348036145490022,0.04781469025634,0.004906234041629874,-0.013846182704208232,-0.025002619857808606,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,29,2.0,selective_core,0.14618335561624918,1.4028849796216265,0.6543282387604178,0.07285175410007962,0.04824863986490994,0.0049054651723782,-0.014258708444936818,-0.025415145598537192,0.5,0.01,0.5,j1_b_then_a,geometric
corrupted_marginals,30,2.0,j1,0.15915275064592763,1.5556197473732687,0.7070191366595041,0.10533696541806625,0.0641254983694296,0.01101654508367449,0.019468129199754935,0.019468129199754935,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,j2,0.15915275064592763,1.5361516181735138,0.699055336536331,0.11663089964611299,0.058185633158378644,0.01101654508367449,0.0,0.0,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,selected_order,0.15915275064592763,1.5361516181735138,0.699055336536331,0.11663089964611299,0.058185633158378644,0.01101654508367449,0.0,0.0,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,independent,0.15915275064592763,1.8158428178703216,0.7623855994637874,0.29490841276158586,4.456584315584754e-17,0.07332475266698847,0.2796911996968079,0.2796911996968079,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,arithmetic,0.15915275064592763,1.5221806733677166,0.6938167404789024,0.08139522997003824,0.06115556576390411,0.0056207903113928365,-0.013970944805797192,-0.013970944805797192,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,geometric,0.15915275064592763,1.523071724497034,0.6942953608859782,0.08230881358900033,0.06082138782562839,0.005630004611785701,-0.01307989367647977,-0.01307989367647977,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,weighted_geometric,0.15915275064592763,1.523950081830701,0.6945183999981852,0.09323699613734919,0.059409489882100805,0.007000810933559727,-0.012201536342812735,-0.012201536342812735,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,hard_core,0.15915275064592763,1.640096827408838,0.7195228037772834,0.1696490926233161,4.9280980182330336e-14,0.020767784820052804,0.10394520923532435,0.10394520923532435,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,adaptive_soft,0.15915275064592763,1.5242336034189747,0.6945969299487154,0.09349734443506316,0.059079959484484246,0.006972289592355872,-0.01191801475453902,-0.01191801475453902,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,30,2.0,selective_core,0.15915275064592763,1.5221806733677166,0.6938167404789024,0.08139522997003824,0.06115556576390411,0.0056207903113928365,-0.013970944805797192,-0.013970944805797192,0.25,0.01,0.25,j2_a_then_b,arithmetic
corrupted_marginals,31,2.0,j1,0.15598514657945975,1.495344940882017,0.6870891281870672,0.10374917841196687,0.05906027740383169,0.010775547568159799,0.0,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,j2,0.15598514657945975,1.5003350927317116,0.6896238955503095,0.11198900829660326,0.05434869819417944,0.010775547568159799,0.004990151849694646,0.004990151849694646,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,selected_order,0.15598514657945975,1.495344940882017,0.6870891281870672,0.10374917841196687,0.05906027740383169,0.010775547568159799,0.0,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,independent,0.15598514657945975,1.6650384168465315,0.7259750725580002,0.24617608901854124,4.7136458554723415e-17,0.051706760740484484,0.16969347596451456,0.16969347596451456,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,arithmetic,0.15598514657945975,1.4771873729952758,0.680126647071892,0.0787415628481317,0.05670448779900553,0.005501629421151289,-0.018157567886741166,-0.018157567886741166,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,geometric,0.15598514657945975,1.475523903288333,0.6799847228133157,0.08039137775182753,0.0560621789105596,0.005511828380449788,-0.019821037593684032,-0.019821037593684032,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,weighted_geometric,0.15598514657945975,1.475523903288333,0.6799847228133157,0.08039137775182753,0.0560621789105596,0.005511828380449788,-0.019821037593684032,-0.019821037593684032,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,hard_core,0.15598514657945975,1.5428390139649328,0.6975185059602462,0.16140573016939952,6.416823868524917e-14,0.016038969238238433,0.047494073082915866,0.047494073082915866,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,adaptive_soft,0.15598514657945975,1.4757438689646178,0.6800677631467159,0.0809853361137475,0.055666860680979154,0.0055136052417219155,-0.019601071917399127,-0.019601071917399127,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,31,2.0,selective_core,0.15598514657945975,1.4771873729952758,0.680126647071892,0.0787415628481317,0.05670448779900553,0.005501629421151289,-0.018157567886741166,-0.018157567886741166,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,32,2.0,j1,0.14875216665000374,1.5021195267874847,0.7021025960956448,0.09804194088471438,0.05279798999060037,0.009939739088830354,0.0,0.0,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,j2,0.14875216665000374,1.5116882193454384,0.7098018920009486,0.10443212505735992,0.04846558850436969,0.009939739088830354,0.009568692557953673,0.009568692557953673,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,selected_order,0.14875216665000374,1.5021195267874847,0.7021025960956448,0.09804194088471438,0.05279798999060037,0.009939739088830354,0.0,0.0,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,independent,0.14875216665000374,1.6122538790308025,0.73060514547568,0.18032359939063924,4.4171860179992306e-17,0.024277410257587295,0.1101343522433178,0.1101343522433178,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,arithmetic,0.14875216665000374,1.4876410355058487,0.6984018933458204,0.07516102967354252,0.050631789247485,0.00507028637886763,-0.01447849128163603,-0.01447849128163603,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,geometric,0.14875216665000374,1.4863696771935124,0.6983764119009004,0.07562762675746339,0.050281218787206754,0.005078994709017175,-0.015749849593972298,-0.015749849593972298,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,weighted_geometric,0.14875216665000374,1.4890692879295637,0.6983028711657513,0.08023098943993821,0.051455304147355,0.006286483438805183,-0.013050238857921004,-0.013050238857921004,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,hard_core,0.14875216665000374,1.5634725183262945,0.7233147891493441,0.14892220990021965,3.074656883803907e-14,0.011576994527606936,0.0613529915388098,0.0613529915388098,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,adaptive_soft,0.14875216665000374,1.4894472447328257,0.698440753047533,0.08067476541394404,0.05100500821561185,0.006258589131713305,-0.012672282054658979,-0.012672282054658979,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,32,2.0,selective_core,0.14875216665000374,1.4890692879295637,0.6983028711657513,0.08023098943993821,0.051455304147355,0.006286483438805183,-0.013050238857921004,-0.013050238857921004,0.75,0.01,0.75,j1_b_then_a,geometric
corrupted_marginals,33,2.0,j1,0.16278908692974453,1.6148038973766852,0.7244857822043198,0.10843882859289343,0.06327577618170961,0.01137878311442108,0.0,-0.022509807524247583,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,j2,0.16278908692974453,1.6373137049009328,0.7332963196477085,0.11626562791736317,0.06014084129463055,0.01137878311442108,0.022509807524247583,0.0,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,selected_order,0.16278908692974453,1.6373137049009328,0.7332963196477085,0.11626562791736317,0.06014084129463055,0.01137878311442108,0.022509807524247583,0.0,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,independent,0.16278908692974453,1.845422490405877,0.7769015136029126,0.2788881762584809,4.4215993984676043e-17,0.0654809297613414,0.23061859302919174,0.20810878550494416,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,arithmetic,0.16278908692974453,1.602589433835044,0.7197333948882421,0.0811626984643958,0.061708308738170056,0.0058067487853195755,-0.01221446354164124,-0.03472427106588882,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,geometric,0.16278908692974453,1.602491713101453,0.7197527912845595,0.08262729528802751,0.06096573915660942,0.005816839986611195,-0.012312184275232063,-0.034821991799479646,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,weighted_geometric,0.16278908692974453,1.602491713101453,0.7197527912845595,0.08262729528802751,0.06096573915660942,0.005816839986611195,-0.012312184275232063,-0.034821991799479646,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,hard_core,0.16278908692974453,1.7087667667845716,0.741999229380662,0.1697883086257511,2.0836386327265087e-14,0.019362959331907494,0.09396286940788645,0.07145306188363887,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,adaptive_soft,0.16278908692974453,1.6028450178237261,0.7198560066856742,0.08321020786482743,0.06057912062722932,0.005818608110839945,-0.011958879552959045,-0.03446868707720663,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,33,2.0,selective_core,0.16278908692974453,1.602589433835044,0.7197333948882421,0.0811626984643958,0.061708308738170056,0.0058067487853195755,-0.01221446354164124,-0.03472427106588882,0.5,0.01,0.5,j2_a_then_b,arithmetic
corrupted_marginals,34,2.0,j1,0.16399428302684652,1.5625275930436329,0.7228372968572487,0.11443643238602214,0.06406579975227636,0.011566295186555582,0.00518298716703125,0.00518298716703125,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,j2,0.16399428302684652,1.5573446058766016,0.7189530958048129,0.11232247825449128,0.06397598327218548,0.011566295186555582,0.0,0.0,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,selected_order,0.16399428302684652,1.5573446058766016,0.7189530958048129,0.11232247825449128,0.06397598327218548,0.011566295186555582,0.0,0.0,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,independent,0.16399428302684652,1.8685094806833127,0.7892286531542247,0.3160125545322159,4.0252835244690424e-17,0.07834457720460061,0.31116487480671107,0.31116487480671107,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,arithmetic,0.16399428302684652,1.5330773419433863,0.7113363432315021,0.08132804858876795,0.06402089151223089,0.00590434867870367,-0.02426726393321532,-0.02426726393321532,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,geometric,0.16399428302684652,1.5359544610278792,0.712320605841227,0.08285913186636586,0.0634858689261931,0.005914052383266421,-0.02139014484872237,-0.02139014484872237,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,weighted_geometric,0.16399428302684652,1.5359544610278792,0.712320605841227,0.08285913186636586,0.0634858689261931,0.005914052383266421,-0.02139014484872237,-0.02139014484872237,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,hard_core,0.16399428302684652,1.644053027735149,0.7405460118204639,0.1735808548419122,2.39687492537043e-14,0.021201086509996706,0.08670842185854744,0.08670842185854744,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,adaptive_soft,0.16399428302684652,1.5362557750225578,0.7124319197233014,0.08339019544844886,0.06314402215480526,0.005915909888185235,-0.021088830854043783,-0.021088830854043783,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,34,2.0,selective_core,0.16399428302684652,1.5359544610278792,0.712320605841227,0.08285913186636586,0.0634858689261931,0.005914052383266421,-0.02139014484872237,-0.02139014484872237,0.5,0.01,0.5,j2_a_then_b,geometric
corrupted_marginals,35,2.0,j1,0.16127468238569959,1.5493148209694074,0.7081182030147776,0.10986794797780615,0.06329056868183551,0.01139425641359599,0.0,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,j2,0.16127468238569959,1.5517669425825134,0.7173783319452698,0.11325811892284494,0.06216463249837003,0.01139425641359599,0.0024521216131059287,0.0024521216131059287,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,selected_order,0.16127468238569959,1.5493148209694074,0.7081182030147776,0.10986794797780615,0.06329056868183551,0.01139425641359599,0.0,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,independent,0.16127468238569959,1.8390357845057652,0.7728949732912096,0.3086390359743129,4.1405274391406733e-17,0.08000290291403749,0.2897209635363578,0.2897209635363578,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,arithmetic,0.16127468238569959,1.5261625408462804,0.7035038986574561,0.07987902620310791,0.06272760059010274,0.005820145098032143,-0.023152280123126978,-0.023152280123126978,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,geometric,0.16127468238569959,1.5269035627335505,0.7038847168598249,0.08092866951343404,0.062373745804807715,0.005830939256442046,-0.02241125823585688,-0.02241125823585688,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,weighted_geometric,0.16127468238569959,1.5269035627335505,0.7038847168598249,0.08092866951343404,0.062373745804807715,0.005830939256442046,-0.02241125823585688,-0.02241125823585688,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,hard_core,0.16127468238569959,1.619820069538054,0.7275504415109135,0.17134992460522558,3.311629636693677e-14,0.021240778480047337,0.0705052485686466,0.0705052485686466,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,adaptive_soft,0.16127468238569959,1.5271431815837286,0.703976976628675,0.0814566417467438,0.06203496106620688,0.005832248067019335,-0.022171639385678787,-0.022171639385678787,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,35,2.0,selective_core,0.16127468238569959,1.5261625408462804,0.7035038986574561,0.07987902620310791,0.06272760059010274,0.005820145098032143,-0.023152280123126978,-0.023152280123126978,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,36,2.0,j1,0.1583328504789824,1.5613921648678344,0.725994849753288,0.11396551049021268,0.058348412800163174,0.01092795761162234,0.004323187526469319,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,36,2.0,j2,0.1583328504789824,1.557068977341365,0.7213933341253662,0.10924399171226332,0.06067982267777843,0.01092795761162234,0.0,-0.004323187526469319,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,36,2.0,selected_order,0.1583328504789824,1.5613921648678344,0.725994849753288,0.11396551049021268,0.058348412800163174,0.01092795761162234,0.004323187526469319,0.0,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,36,2.0,independent,0.1583328504789824,1.8141607532788915,0.7762740344297604,0.2912585190931122,4.040800829249562e-17,0.0717515162022998,0.2570917759375264,0.2527685884110571,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,36,2.0,arithmetic,0.1583328504789824,1.5370991610042255,0.7150013188751977,0.08177538730373231,0.05951411773897078,0.005575639072745029,-0.019969816337139568,-0.024293003863608886,0.5,0.01,0.5,j1_b_then_a,arithmetic
corrupted_marginals,36,2.0,geometric,0.1583328504789824,1.5366018884150203,0.7150884730964792,0.08326190406160176,0.058915464478082186,0.00558448821984027,-0.020467088926344745,-0.024790276452814064,0.5,0.01,0.5,j1_b_then_a,arithmetic
