regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,independent,1.5926001632898394,0.7200601577410458,0.15837522093798195,0.029719018518580102,4.36452821136496e-17
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,arithmetic,1.50011527955634,0.702092373727212,0.09329837303897848,0.0076020448798932985,0.05591438831606673
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,geometric,1.5031878828454215,0.7028512641589766,0.09587049289823689,0.008088136340591485,0.05632261232461254
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,weighted_geometric,1.4729708536319068,0.6916645985598934,0.028305703368341262,0.0006998908373045509,0.053340079524865344
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,hard_core,1.5406513873693781,0.7101147766184996,0.11770210780507236,0.0166316923144171,9.122756602812607e-15
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,soft_core_0.1,1.5035953012458587,0.7026265571414096,0.09583020283886581,0.008187803795265947,0.05182380199701151
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,soft_core_1,1.511028937735375,0.7034177098310571,0.09930234721498232,0.009932685872998412,0.030818594014584314
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,soft_core_10,1.532493357031338,0.7082008751987972,0.1123465599936601,0.014819166121623375,0.006366394678257895
j2_reliable,20,3000,12,3,2.0,0.18565494092286944,j2_a_then_b,0.0,0.0,0.1,adaptive_soft,1.473320825545273,0.6917753724919653,0.02983034892202573,0.0007873811855714982,0.0498236916143519
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,j1,1.652261688289189,0.7487832721135456,0.1885291927122074,0.030884938166249903,0.05592599520514685
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,j2,1.5233093451992787,0.7048115474790183,0.028828575011717556,0.0007293599444797371,0.06346365107703952
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,selected_order,1.5233093451992787,0.7048115474790183,0.028828575011717556,0.0007293599444797371,0.06346365107703952
